"","X1","classification_id","subject_ids","user_name","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","choice.1","Number","SnowDepth","Young","Antlers","Precipitation","behavior_CLIMBING","behavior_DIGGING","behavior_FLYING","behavior_FORAGINGEATING","behavior_INTERACTING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING","subject_ids_1","ForestType","ForestName","Image1","Image2","Image3","Camera","SDCard","PhotoBatch","Class_Round"
"447",580,155769475,31428722,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428722,"Pine","WF","22_18_WF_0061.JPG","22_18_WF_0062.JPG","22_18_WF_0063.JPG",22,18,1,1
"448",582,155769693,31428410,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428410,"Deciduous","DON","14_22_DON_000004.JPG","14_22_DON_000005.JPG","14_22_DON_000006.JPG",14,22,1,1
"449",583,155769785,31428953,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428953,"Pine","DEG","29_19_DEG_0064.JPG","29_19_DEG_0065.JPG","29_19_DEG_0066.JPG",29,19,1,1
"450",584,155769870,31428753,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428753,"Pine","WF","22_18_WF_0154.JPG","22_18_WF_0155.JPG","22_18_WF_0156.JPG",22,18,1,1
"451",589,155770321,31428297,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,1,0,31428297,"Pine","WF","04_26_WF_000019.JPG","04_26_WF_000020.JPG","04_26_WF_000021.JPG",4,26,1,1
"452",590,155770379,31428855,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","NO","NO",0,0,0,0,0,0,0,1,31428855,"Deciduous","SH","23_03_SH_0091.JPG","23_03_SH_0092.JPG","23_03_SH_0093.JPG",23,3,1,1
"453",591,155770451,31428658,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428658,"Deciduous","DON","21_21_DON_0048.JPG","21_21_DON_0049.JPG","21_21_DON_0050.JPG",21,21,1,1
"454",592,155770592,31428345,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"010CM","NO",NA,"NO",0,0,0,1,0,0,0,1,31428345,"Deciduous","BC","11_13_BC_000091.JPG","11_13_BC_000092.JPG","11_13_BC_000093.JPG",11,13,1,1
"455",595,155770901,31429060,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","NO","NO",0,0,0,0,0,0,0,1,31429060,"Pine","DEG","29_19_DEG_0400.JPG","29_19_DEG_0401.JPG","29_19_DEG_0402.JPG",29,19,1,1
"456",596,155770969,31428507,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","NO","NO",0,0,0,0,0,0,0,1,31428507,"Pine","DEG","15_14_DEG_000178.JPG","15_14_DEG_000179.JPG","15_14_DEG_000180.JPG",15,14,1,1
"457",597,155771024,31428435,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428435,"Deciduous","DON","14_22_DON_000079.JPG","14_22_DON_000080.JPG","14_22_DON_000081.JPG",14,22,1,1
"458",598,155771104,31428434,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428434,"Deciduous","DON","14_22_DON_000076.JPG","14_22_DON_000077.JPG","14_22_DON_000078.JPG",14,22,1,1
"459",599,155771174,31429110,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429110,"Pine","WHIP","31_06_WHIP_0016.JPG","31_06_WHIP_0017.JPG","31_06_WHIP_0018.JPG",31,6,1,1
"460",600,155771259,31429122,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429122,"Pine","WHIP","31_06_WHIP_0052.JPG","31_06_WHIP_0053.JPG","31_06_WHIP_0054.JPG",31,6,1,1
"461",601,155771354,31429143,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","YES","NO",0,0,0,0,0,0,1,0,31429143,"Pine","WHIP","32_17_WHIP_0040.JPG","32_17_WHIP_0041.JPG","32_17_WHIP_0042.JPG",32,17,1,1
"462",602,155771429,31428578,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""FORAGINGEATING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"010CM","NO",NA,"NO",0,0,0,1,0,0,1,0,31428578,"Deciduous","BC","17_24_BC_000148.JPG","17_24_BC_000149.JPG","17_24_BC_000150.JPG",17,24,1,1
"463",604,155771715,31428844,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""OTHERBIRD"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,"OTHERBIRD",NA,1,"010CM","NO",NA,"NO",0,0,0,1,0,0,0,0,31428844,"Deciduous","SH","23_03_SH_0058.JPG","23_03_SH_0059.JPG","23_03_SH_0060.JPG",23,3,1,1
"464",607,155771972,31429100,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"3040CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429100,"Pine","DEG","29_19_DEG_0520.JPG","29_19_DEG_0521.JPG","29_19_DEG_0522.JPG",29,19,1,1
"465",609,155772124,31428879,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","YES","YES",0,0,0,0,0,0,0,1,31428879,"Deciduous","BC","24_04_BC_0043.JPG","24_04_BC_0044.JPG","24_04_BC_0045.JPG",24,4,1,1
"466",611,155772298,31428926,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428926,"Deciduous","DON","27_08_IMG_0037.JPG","27_08_IMG_0038.JPG","27_08_IMG_0039.JPG",27,8,1,1
"467",613,155772592,31428538,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,NA,"NO",NA,"NO",0,0,0,0,0,0,0,1,31428538,"Deciduous","BC","17_24_BC_000028.JPG","17_24_BC_000029.JPG","17_24_BC_000030.JPG",17,24,1,1
"468",618,155773143,31428621,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""FISHER"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FISHER",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428621,"Pine","WHIP","18_16_WHIP_000004.JPG","18_16_WHIP_000005.JPG","18_16_WHIP_000006.JPG",18,16,1,1
"469",619,155773175,31428664,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428664,"Deciduous","DON","21_21_DON_0066.JPG","21_21_DON_0067.JPG","21_21_DON_0068.JPG",21,21,1,1
"470",620,155773462,31428779,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428779,"Pine","WF","22_18_WF_0235.JPG","22_18_WF_0236.JPG","22_18_WF_0237.JPG",22,18,1,1
"471",624,155774302,31429041,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,1,0,31429041,"Pine","DEG","29_19_DEG_0343.JPG","29_19_DEG_0344.JPG","29_19_DEG_0345.JPG",29,19,1,1
"472",625,155774367,31429040,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429040,"Pine","DEG","29_19_DEG_0340.JPG","29_19_DEG_0341.JPG","29_19_DEG_0342.JPG",29,19,1,1
"473",627,155774575,31428707,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""FISHER"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"FISHER",NA,1,NA,"NO",NA,"NO",0,0,0,0,0,0,1,0,31428707,"Pine","WF","22_18_WF_0013.JPG","22_18_WF_0014.JPG","22_18_WF_0015.JPG",22,18,1,1
"474",628,155774655,31428671,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428671,"Deciduous","DON","21_21_DON_0087.JPG","21_21_DON_0088.JPG","21_21_DON_0089.JPG",21,21,1,1
"475",629,155774737,31428341,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"010CM","NO",NA,"NO",0,0,0,1,0,0,0,1,31428341,"Deciduous","BC","11_13_BC_000079.JPG","11_13_BC_000080.JPG","11_13_BC_000081.JPG",11,13,1,1
"476",630,155774826,31428617,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""3040CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"3040CM","NO",NA,"NO",0,0,0,1,0,0,1,0,31428617,"Deciduous","BC","17_24_BC_000265.JPG","17_24_BC_000266.JPG","17_24_BC_000267.JPG",17,24,1,1
"477",631,155774867,31428683,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428683,"Deciduous","DON","21_21_DON_0123.JPG","21_21_DON_0124.JPG","21_21_DON_0125.JPG",21,21,1,1
"478",632,155774962,31428516,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428516,"Pine","DEG","15_14_DEG_000205.JPG","15_14_DEG_000206.JPG","15_14_DEG_000207.JPG",15,14,1,1
"479",633,155775099,31429132,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429132,"Pine","WHIP","32_17_WHIP_0007.JPG","32_17_WHIP_0008.JPG","32_17_WHIP_0009.JPG",32,17,1,1
"480",634,155775176,31428351,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,"010CM","NO",NA,"NO",0,0,0,0,0,0,1,0,31428351,"Deciduous","BC","11_13_BC_000109.JPG","11_13_BC_000110.JPG","11_13_BC_000111.JPG",11,13,1,1
"481",635,155775260,31428553,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""CLIMBING"", ""FORAGINGEATING"")), filters = list()))",1,1,"SQUIRRELGRAY",NA,1,NA,"NO",NA,"NO",1,0,0,1,0,0,0,0,31428553,"Deciduous","BC","17_24_BC_000073.JPG","17_24_BC_000074.JPG","17_24_BC_000075.JPG",17,24,1,1
"482",636,155775324,31429139,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""FISHER"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"FISHER",NA,1,"010CM",NA,NA,"NO",0,0,0,0,0,0,0,1,31429139,"Pine","WHIP","32_17_WHIP_0028.JPG","32_17_WHIP_0029.JPG","32_17_WHIP_0030.JPG",32,17,1,1
"483",637,155775439,31428626,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428626,"Pine","WHIP","18_16_WHIP_000019.JPG","18_16_WHIP_000020.JPG","18_16_WHIP_000021.JPG",18,16,1,1
"484",638,155775590,31428824,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"HUMAN",NA,1,NA,NA,NA,"NO",0,0,0,0,0,0,1,0,31428824,"Pine","WF","22_18_WF_0373.JPG","22_18_WF_0374.JPG","22_18_WF_0375.JPG",22,18,1,1
"485",641,155775809,31428591,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428591,"Deciduous","BC","17_24_BC_000187.JPG","17_24_BC_000188.JPG","17_24_BC_000189.JPG",17,24,1,1
"486",643,155775968,31429046,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429046,"Pine","DEG","29_19_DEG_0358.JPG","29_19_DEG_0359.JPG","29_19_DEG_0360.JPG",29,19,1,1
"487",644,155776038,31428475,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO",NA,"NO",0,0,0,0,0,0,0,1,31428475,"Pine","DEG","15_14_DEG_000076.JPG","15_14_DEG_000077.JPG","15_14_DEG_000078.JPG",15,14,1,1
"488",645,155776128,31429063,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO",NA,"YES",0,0,0,0,0,0,0,1,31429063,"Pine","DEG","29_19_DEG_0409.JPG","29_19_DEG_0410.JPG","29_19_DEG_0411.JPG",29,19,1,1
"489",647,155776274,31428781,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"2030CM","NO","NO","NO",0,0,0,0,0,0,1,0,31428781,"Pine","WF","22_18_WF_0241.JPG","22_18_WF_0242.JPG","22_18_WF_0243.JPG",22,18,1,1
"490",648,155776327,31428548,"keandy16",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428548,"Deciduous","BC","17_24_BC_000058.JPG","17_24_BC_000059.JPG","17_24_BC_000060.JPG",17,24,1,1
"491",653,155864506,31429009,"Donovan.Spaulding",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31429009,"Pine","DEG","29_19_DEG_0247.JPG","29_19_DEG_0248.JPG","29_19_DEG_0249.JPG",29,19,1,1
"492",656,155864801,31428990,"Donovan.Spaulding",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,"010CM","NO","NO",NA,0,0,0,0,0,0,0,1,31428990,"Pine","DEG","29_19_DEG_0190.JPG","29_19_DEG_0191.JPG",NA,29,19,1,1
"493",660,155865029,31428296,"Donovan.Spaulding",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428296,"Pine","WF","04_26_WF_000016.JPG","04_26_WF_000017.JPG","04_26_WF_000018.JPG",4,26,1,1
"494",664,155866286,31428941,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""2"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,2,"1020CM","NO","NO","NO",0,0,0,0,0,0,0,1,31428941,"Pine","DEG","29_19_DEG_0025.JPG","29_19_DEG_0026.JPG","29_19_DEG_0027.JPG",29,19,1,1
"495",665,155866542,31428543,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED",NA,1,NA,"NO","YES","NO",0,0,0,0,0,0,0,1,31428543,"Deciduous","BC","17_24_BC_000043.JPG","17_24_BC_000044.JPG","17_24_BC_000045.JPG",17,24,1,1
"496",668,155866962,31428767,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428767,"Pine","WF","22_18_WF_0199.JPG","22_18_WF_0200.JPG","22_18_WF_0201.JPG",22,18,1,1
"497",670,155867245,31428416,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428416,"Deciduous","DON","14_22_DON_000022.JPG","14_22_DON_000023.JPG","14_22_DON_000024.JPG",14,22,1,1
"498",674,155867687,31429022,"BMAC965",123.17,1,"T0",NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,"SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31429022,"Pine","DEG","29_19_DEG_0286.JPG","29_19_DEG_0287.JPG","29_19_DEG_0288.JPG",29,19,1,1
